FECHA_REGISTRO;COD_BODEGA;NOM_BODEGA;COD_NEGOCIO;NOM_NEGOCIO;COD_LINEA;NOM_LINEA;COD_MARCA;NOM_MARCA;COD_ARTICULO;NOM_ARTICULO;PRESENTACION;UNIDAD_VENTA;CANTIDAD_INICIAL;CANTIDAD_ENTRADAS;CANTIDAD_SALIDAS;CANTIDAD_VENTAS;CANTIDAD_DEVOLUCION;CANTIDAD_EXISTENCIAS;CANTIDAD_SEPARACION;CANTIDAD_RESERVA;CANTIDAD_TRANSITO;CANTIDAD_NO_APTA;FACTOR_ESTIBA;LOTE;FECHA_FAB;FECHA_VEN;COSTO;VALOR
202002;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;1;0;0;0;0;1;0;0;0;0;55;0;0;0;0;0
202002;81;(M.N.R) ING.Y MANUALI  CORTIJO;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;0;59;53;0;0;6;0;0;0;0;55;0;0;0;0;0
202002;BF;EXPORTACIONES TECNOSUR        ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;0;20;0;10;0;10;0;0;0;0;55;0;0;0;0;0
202002;C7;BOD NAL DE M/CIA NO RECIBIDA  ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;2;9;7;0;0;1;3;0;0;0;55;0;0;0;0;0
202002;T8;TQ LOGISTICA INVERSA          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;0;0;1;0;0;-1;0;0;0;0;55;0;0;0;0;0
202002;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;976;7415;1501;2480;0;4391;19;0;0;0;50;0;0;0;0;0
202002;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;2;0;0;0;0;2;0;0;0;0;50;0;0;0;0;0
202002;81;(M.N.R) ING.Y MANUALI  CORTIJO;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;0;50;43;0;0;7;0;0;3;0;50;0;0;0;0;0
202002;BA;CORP.COL.DE LOGISTICA CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;290;750;0;0;0;1040;0;0;0;0;50;0;0;0;0;0
202002;BF;EXPORTACIONES TECNOSUR        ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;0;120;0;60;0;60;0;0;0;0;50;0;0;0;0;0
202002;C5;INTERMODAL                    ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;0;900;0;0;0;900;0;0;0;0;50;0;0;0;0;0
202002;C7;BOD NAL DE M/CIA NO RECIBIDA  ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;10;22;26;-39;0;3;42;0;2;0;50;0;0;0;0;0
202002;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;36;21691;1143;20507;0;7;70;0;0;0;50;0;0;0;0;0
202002;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;38;414;0;415;0;37;0;0;0;0;50;0;0;0;0;0
202002;81;(M.N.R) ING.Y MANUALI  CORTIJO;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;27;897;755;0;0;169;0;0;13;0;50;0;0;0;0;0
202002;88;BODEGA NAL. DE DEVOLUCIONES   ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;20;15;27;0;19;19;8;0;3;0;50;0;0;0;0;0
201910;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;1;0;0;0;0;1;0;0;0;0;55;0;0;0;0;0
201910;BA;CORP.COL.DE LOGISTICA CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;36;0;0;0;0;36;0;0;0;0;55;0;0;0;0;0
201910;C7;BOD NAL DE M/CIA NO RECIBIDA  ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;2;5;8;-4;0;2;1;0;0;0;55;0;0;0;0;0
201910;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;1096;5518;1713;2440;0;2460;1;0;0;0;50;0;0;0;0;0
201910;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;1;0;0;0;0;1;0;0;0;0;50;0;0;0;0;0
201910;88;BODEGA NAL. DE DEVOLUCIONES   ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;1;11;1;0;0;11;0;0;0;0;50;0;0;0;0;0
201910;BA;CORP.COL.DE LOGISTICA CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;2490;0;1950;0;0;540;0;0;0;0;50;0;0;0;0;0
201910;C7;BOD NAL DE M/CIA NO RECIBIDA  ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;4;11;10;-2;0;5;2;0;3;0;50;0;0;0;0;0
201910;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;556;25360;1014;24836;0;54;12;0;0;0;50;0;0;0;0;0
201910;43;(DEV) ING.Y MANUALID. CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;0;125;108;0;0;7;10;0;2;0;50;0;0;0;0;0
201910;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;42;414;0;431;0;25;0;0;0;0;50;0;0;0;0;0
201910;81;(M.N.R) ING.Y MANUALI  CORTIJO;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;19;457;431;0;0;45;0;0;79;0;50;0;0;0;0;0
201910;88;BODEGA NAL. DE DEVOLUCIONES   ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;48;22;61;0;3;9;3;0;11;0;50;0;0;0;0;0
201910;C7;BOD NAL DE M/CIA NO RECIBIDA  ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;39;52;150;-118;0;5;54;0;40;0;50;0;0;0;0;0
201911;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;1455;2962;592;824;0;2956;45;0;0;0;55;0;0;0;0;0
201911;43;(DEV) ING.Y MANUALID. CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;4;7;4;0;0;7;0;0;0;0;55;0;0;0;0;0
201911;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;1;0;0;0;0;1;0;0;0;0;55;0;0;0;0;0
201911;C7;BOD NAL DE M/CIA NO RECIBIDA  ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;3;7;25;-20;0;2;3;0;10;0;55;0;0;0;0;0
201911;T8;TQ LOGISTICA INVERSA          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;0;0;0;0;0;-1;1;0;0;0;55;0;0;0;0;0
201911;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;2461;5251;2097;3264;0;2243;108;0;0;0;50;0;0;0;0;0
201911;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;1;0;0;0;0;1;0;0;0;0;50;0;0;0;0;0
201911;BA;CORP.COL.DE LOGISTICA CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;540;550;300;0;0;790;0;0;0;0;50;0;0;0;0;0
201911;C7;BOD NAL DE M/CIA NO RECIBIDA  ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;7;15;19;-6;0;6;3;0;0;0;50;0;0;0;0;0
201911;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;66;23426;1043;21024;0;15;1410;0;0;0;50;0;0;0;0;0
201911;43;(DEV) ING.Y MANUALID. CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;17;47;25;0;0;9;30;0;0;0;50;0;0;0;0;0
201911;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;25;459;0;425;0;40;19;0;0;0;50;0;0;0;0;0
201911;81;(M.N.R) ING.Y MANUALI  CORTIJO;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;45;271;295;0;0;21;0;0;124;0;50;0;0;0;0;0
201911;88;BODEGA NAL. DE DEVOLUCIONES   ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;12;14;23;0;0;2;1;0;10;0;50;0;0;0;0;0
201911;C7;BOD NAL DE M/CIA NO RECIBIDA  ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;59;272;196;-171;0;63;243;0;0;0;50;0;0;0;0;0
201912;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;3001;272;1177;1028;0;1061;7;0;0;0;55;0;0;0;0;0
201912;43;(DEV) ING.Y MANUALID. CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;7;0;0;0;0;7;0;0;4;0;55;0;0;0;0;0
201912;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;1;0;0;0;0;1;0;0;0;0;55;0;0;0;0;0
201912;81;(M.N.R) ING.Y MANUALI  CORTIJO;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;0;25;24;0;0;1;0;0;8;0;55;0;0;0;0;0
201912;C7;BOD NAL DE M/CIA NO RECIBIDA  ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;5;13;15;-2;0;2;3;0;1;0;55;0;0;0;0;0
201912;C9;BOD M/CIA NO RECIBIDA YUMBO   ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;0;1;0;-20;0;20;1;0;0;0;55;0;0;0;0;0
201912;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;2351;6952;2656;4025;0;2611;11;0;0;0;50;0;0;0;0;0
201912;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;1;0;0;0;0;1;0;0;0;0;50;0;0;0;0;0
201912;BA;CORP.COL.DE LOGISTICA CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;790;0;0;0;0;790;0;0;0;0;50;0;0;0;0;0
201912;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;1425;42678;1428;42598;0;14;63;0;0;0;50;0;0;0;0;0
201912;43;(DEV) ING.Y MANUALID. CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;39;1;38;0;0;1;1;0;43;0;50;0;0;0;0;0
201907;C5;INTERMODAL                    ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;50;0;0;0;0;50;0;0;0;0;50;0;0;0;0;0
201907;C7;BOD NAL DE M/CIA NO RECIBIDA  ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;31;30;24;-1;0;36;2;0;0;0;50;0;0;0;0;0
201907;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;899;26778;1080;26524;0;15;58;0;0;0;50;0;0;0;0;0
201907;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;34;414;0;421;0;27;0;0;0;0;50;0;0;0;0;0
201907;81;(M.N.R) ING.Y MANUALI  CORTIJO;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;30;370;329;0;0;61;10;0;18;0;50;0;0;0;0;0
201907;88;BODEGA NAL. DE DEVOLUCIONES   ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;31;33;21;0;6;38;11;0;2;0;50;0;0;0;0;0
201907;C7;BOD NAL DE M/CIA NO RECIBIDA  ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;332;170;279;-36;0;202;57;0;44;0;50;0;0;0;0;0
201908;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;1526;1469;800;554;0;1278;2;361;0;0;55;0;0;0;0;0
201908;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;1;0;0;0;0;1;0;0;0;0;55;0;0;0;0;0
201908;88;BODEGA NAL. DE DEVOLUCIONES   ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;0;3;0;0;0;3;0;0;0;0;55;0;0;0;0;0
201908;BA;CORP.COL.DE LOGISTICA CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;36;0;0;0;0;36;0;0;0;0;55;0;0;0;0;0
201908;C7;BOD NAL DE M/CIA NO RECIBIDA  ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;7;3;2;0;0;6;2;0;2;0;55;0;0;0;0;0
201908;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;4251;1374;1682;2432;0;1508;3;0;0;0;50;0;0;0;0;0
201908;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;1;0;0;0;0;1;0;0;0;0;50;0;0;0;0;0
201908;BA;CORP.COL.DE LOGISTICA CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;990;1000;0;0;0;1990;0;0;0;0;50;0;0;0;0;0
201908;C5;INTERMODAL                    ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;50;0;0;0;0;50;0;0;0;0;50;0;0;0;0;0
201908;C7;BOD NAL DE M/CIA NO RECIBIDA  ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;38;29;22;-9;0;48;6;0;0;0;50;0;0;0;0;0
201908;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;73;23797;1120;22697;0;16;37;0;0;0;50;0;0;0;0;0
201908;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;27;414;0;367;0;74;0;0;0;0;50;0;0;0;0;0
201908;81;(M.N.R) ING.Y MANUALI  CORTIJO;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;71;255;316;0;0;10;0;0;18;0;50;0;0;0;0;0
201908;88;BODEGA NAL. DE DEVOLUCIONES   ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;49;53;27;0;13;86;2;0;3;0;50;0;0;0;0;0
201908;C7;BOD NAL DE M/CIA NO RECIBIDA  ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;259;138;140;-78;0;310;25;0;43;0;50;0;0;0;0;0
201908;C9;BOD M/CIA NO RECIBIDA YUMBO   ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;0;0;0;-8;0;2;6;0;0;0;50;0;0;0;0;0
201909;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;1641;1991;622;1532;0;1362;116;0;0;0;55;0;0;0;0;0
201909;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;1;0;0;0;0;1;0;0;0;0;55;0;0;0;0;0
201909;BA;CORP.COL.DE LOGISTICA CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;36;0;0;0;0;36;0;0;0;0;55;0;0;0;0;0
201909;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;1511;5556;2306;3665;0;1091;5;0;0;0;50;0;0;0;0;0
201909;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;1;0;0;0;0;1;0;0;0;0;50;0;0;0;0;0
201909;88;BODEGA NAL. DE DEVOLUCIONES   ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;0;1;0;0;0;1;0;0;11;0;50;0;0;0;0;0
201909;BA;CORP.COL.DE LOGISTICA CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;1990;1000;500;0;0;2490;0;0;0;0;50;0;0;0;0;0
201909;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;53;34081;1218;32360;0;37;519;0;0;0;50;0;0;0;0;0
201909;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;74;486;0;518;0;42;0;0;0;0;50;0;0;0;0;0
201909;81;(M.N.R) ING.Y MANUALI  CORTIJO;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;10;344;335;0;0;10;9;0;154;0;50;0;0;0;0;0
201909;88;BODEGA NAL. DE DEVOLUCIONES   ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;88;15;89;0;34;45;3;0;11;0;50;0;0;0;0;0
201910;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;1478;1201;573;651;0;1453;2;0;0;0;55;0;0;0;0;0
201905;88;BODEGA NAL. DE DEVOLUCIONES   ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;1;1;0;0;0;2;0;0;0;0;50;0;0;0;0;0
201905;BA;CORP.COL.DE LOGISTICA CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;59;950;0;0;0;1009;0;0;0;0;50;0;0;0;0;0
201905;C7;BOD NAL DE M/CIA NO RECIBIDA  ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;48;16;39;-51;0;72;4;0;1;0;50;0;0;0;0;0
201905;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;138;29207;1312;28006;0;17;10;0;13;0;50;0;0;0;0;0
201905;43;(DEV) ING.Y MANUALID. CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;129;441;489;0;0;2;79;0;6;0;50;0;0;0;0;0
201905;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;39;468;0;460;0;47;0;0;0;0;50;0;0;0;0;0
201905;88;BODEGA NAL. DE DEVOLUCIONES   ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;446;74;435;0;0;81;4;0;1;0;50;0;0;0;0;0
201905;C7;BOD NAL DE M/CIA NO RECIBIDA  ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;598;168;331;-186;0;529;92;0;0;0;50;0;0;0;0;0
201906;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;783;2730;997;962;0;585;1;968;0;0;55;0;0;0;0;0
201906;43;(DEV) ING.Y MANUALID. CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;23;0;0;0;0;23;0;0;0;0;55;0;0;0;0;0
201906;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;1;0;0;0;0;1;0;0;0;0;55;0;0;0;0;0
201906;81;(M.N.R) ING.Y MANUALI  CORTIJO;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;0;17;16;0;0;1;0;0;0;0;55;0;0;0;0;0
201906;88;BODEGA NAL. DE DEVOLUCIONES   ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;1;6;0;0;0;6;1;0;0;0;55;0;0;0;0;0
201906;BA;CORP.COL.DE LOGISTICA CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;1136;0;550;0;0;586;0;0;0;0;55;0;0;0;0;0
201906;C7;BOD NAL DE M/CIA NO RECIBIDA  ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;12;3;9;0;0;5;1;0;3;0;55;0;0;0;0;0
201906;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;2142;6760;2497;4815;0;1540;0;50;0;0;50;0;0;0;0;0
201906;43;(DEV) ING.Y MANUALID. CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;0;2;1;0;0;1;0;0;0;0;50;0;0;0;0;0
201906;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;1;0;0;0;0;1;0;0;0;0;50;0;0;0;0;0
